sounded,, 1
crafty, 1
aloof, 1
well?, 2
forcing, 1
disposition., 1
Niggard, 1
question,, 2
pastime?, 1
o'erraught, 1
way., 2
joy, 5
court,, 1
already, 2
order, 2
beseech'd, 1
content, 2
inclin'd., 1
drive, 2
purpose, 5
delights., 1
Sweet, 2
too;, 3
closely, 1
accident,, 1
Affront, 1
Her, 8
(lawful, 1
espials), 1
bestow, 3
unseen,, 1
encounter, 1
frankly, 2
behav'd,, 1
If't, 2
affliction, 2
suffers, 3
wish, 3
beauties, 1
happy, 2
wildness., 1
hope, 5
honours., 1
Queen.], 1
here.-, 1
Gracious,, 1
ourselves.-, 1
Ophelia], 1
Read, 1
exercise, 2
loneliness.-, 1
blame, 1
prov'd,, 1
devotion's, 1
sugar, 1
Devil, 1
himself., 5
smart, 1
lash, 1
conscience!, 1
harlot's, 1
cheek,, 1
beautied, 1
plast'ring, 1
art,, 1
ugly, 1
helps, 1
deed, 7
word., 3
heavy, 4
burthen!, 1
coming., 2
withdraw,, 1
Polonius]., 1
be-, 1
question:, 1
nobler, 1
suffer, 3
slings, 1
arrows, 1
outrageous, 1
fortune, 3
troubles,, 1
opposing, 1
die-, 2
sleep-, 2
sleep, 3
heartache,, 1
shocks, 1
heir, 1
consummation, 1
Devoutly, 1
wish'd., 1
sleep., 3
dream:, 1
ay,, 2
there's, 3
rub!, 1
shuffled, 1
coil,, 1
pause., 2
respect, 2
calamity, 1
life., 6
whips, 1
scorns, 1
oppressor's, 1
proud, 2
contumely,, 1
pangs, 1
despis'd, 1
law's, 1
delay,, 1
insolence, 1
office,, 1
spurns, 1
patient, 2
unworthy, 2
quietus, 1
bare, 1
bodkin?, 1
fardels, 1
bear,, 1
grunt, 1
sweat, 2
weary, 1
undiscover'd, 1
country,, 1
bourn, 1
traveller, 1
returns-, 1
puzzles, 1
ills, 1
others, 2
of?, 1
cowards, 1
hue, 1
resolution, 1
sicklied, 1
thought,, 3
enterprises, 1
regard, 1
currents, 2
turn, 5
awry, 1
action.-, 1
Soft, 1
now!, 3
Ophelia!-, 1
Nymph,, 1
orisons, 1
sins, 1
rememb'red., 1
remembrances, 1
yours, 2
longed, 1
re-deliver., 1
right, 4
breath, 5
compos'd, 1
rich., 1
again;, 3
Rich, 1
wax, 2
givers, 1
unkind., 1
There,, 1
Ha,, 1
ha!, 1
honest?, 1
fair?, 1
lordship?, 1
fair,, 4
admit, 1
beauty., 1
beauty,, 1
commerce, 1
honesty?, 1
truly;, 1
sooner, 2
transform, 1
bawd, 1
translate, 1
likeness., 1
paradox,, 1
proof., 2
believ'd, 1
inoculate, 1
stock, 1
relish, 2
deceived., 1
nunnery!, 1
breeder, 1
sinners?, 1
accuse, 1
proud,, 1
revengeful,, 1
ambitious;, 1
offences, 1
beck, 1
imagination, 3
shape,, 1
fellows, 3
crawling, 1
heaven?, 2
knaves, 1
all;, 2
ways, 1
nunnery., 2
Where's, 1
home,, 1
shut, 1
fool, 4
nowhere, 1
house., 1
heavens!, 3
plague, 1
dowry:, 1
ice,, 1
snow,, 2
escape, 2
calumny., 1
marry, 2
fool;, 1
wise, 1
monsters, 1
nunnery,, 2
go;, 1
quickly, 1
heavenly, 2
powers,, 1
restore, 1
paintings, 1
too,, 5
enough., 1
face,, 2
yourselves, 1
another., 3
jig,, 1
amble,, 1
lisp;, 1
nickname, 1
creatures, 2
wantonness, 1
ignorance., 1
moe, 1
marriages., 1
already-, 1
live;, 1
o'erthrown!, 1
courtier's,, 1
scholar's,, 1
soldier's,, 1
expectancy, 1
rose, 4
glass, 2
mould, 1
form,, 1
observ'd, 1
observers-, 1
quite,, 1
quite, 2
down!, 1
ladies, 1
deject, 1
wretched,, 2
suck'd, 2
honey, 1
music, 2
vows,, 2
bells, 1
jangled,, 1
tune, 2
harsh;, 1
unmatch'd, 1
feature, 1
blown, 1
Blasted, 1
ecstasy., 1
woe, 5
see!, 1
Love?, 1
affections, 1
tend;, 1
spake,, 1
lack'd, 1
little,, 1
madness., 3
O'er, 2
melancholy, 1
brood;, 1
hatch, 1
disclose, 1
danger;, 1
prevent,, 1
quick, 6
determination, 1
down:, 1
speed, 3
England, 7
demand, 2
neglected, 2
tribute., 1
Haply, 1
seas,, 1
countries, 1
different,, 1
variable, 2
objects,, 1
expel, 2
something-settled, 1
brains, 2
origin, 1
commencement, 1
Sprung, 1
love.-, 1
fit,, 3
grief., 1
plac'd, 2
conference., 1
send, 3
confine, 1
think., 1
Madness, 1
ones, 2
unwatch'd, 1
hall, 2
pronounc'd, 1
trippingly, 1
mouth, 2
town, 1
crier, 1
lines., 1
gently;, 1
torrent,, 1
tempest,, 1
say), 1
whirlwind, 1
acquire, 1
beget, 1
temperance, 1
smoothness., 1
offends, 1
robustious, 1
periwig-pated, 1
tear, 2
tatters,, 1
rags,, 1
split, 1
cars, 1
groundlings,, 1
(for, 1
part), 1
capable, 1
inexplicable, 1
noise., 1
whipp'd, 1
o'erdoing, 1
Termagant., 1
out-herods, 1
Herod., 1
avoid, 2
Player., 2
warrant, 3
tame, 1
neither;, 1
tutor., 1
Suit, 1
word,, 2
action;, 1
special, 3
observance,, 1
o'erstep, 1
nature:, 1
overdone, 1
playing,, 2
mirror, 1
nature;, 2
feature,, 1
scorn, 1
image,, 1
pressure., 1
overdone,, 1
tardy, 2
unskilful, 1
laugh,, 2
judicious, 1
grieve;, 1
o'erweigh, 1
theatre, 1
others., 3
praise,, 1
highly, 1
profanely),, 1
neither, 5
having, 1
Christians,, 1
Christian,, 1
pagan,, 1
strutted, 1
bellowed, 1
Nature's, 1
journeymen, 1
men,, 2
imitated, 1
humanity, 1
abominably., 1
reform'd, 1
indifferently, 1
reform, 1
altogether!, 1
clowns, 1
quantity, 3
barren, 1
spectators, 1
necessary, 2
considered., 1
villanous, 1
pitiful, 1
ready., 2
work?, 1
Bid, 1
haste,, 1
hasten, 1
just, 2
e'er, 1
conversation, 1
cop'd, 1
flatter;, 1
advancement, 1
revenue, 1
feed, 4
clothe, 1
flatter'd?, 1
candied, 1
lick, 1
absurd, 1
pomp,, 1
crook, 1
hinges, 1
knee, 1
thrift, 1
fawning., 1
distinguish,, 1
election, 3
scald, 1
herself., 1
one,, 1
suff'ring, 1
nothing;, 1
buffets, 1
rewards, 1
Hast, 1
blest, 1
commingled, 1
pipe, 1
finger, 1
stop, 3
please., 1
passion's, 1
slave,, 1
wear, 4
heart's, 1
core,, 1
circumstance,, 1
death., 7
prithee,, 1
seest, 1
afoot,, 1
comment, 1
occulted, 1
guilt, 3
unkennel, 1
imaginations, 1
Vulcan's, 1
stithy., 1
heedful, 1
note;, 1
rivet, 1
join, 2
seeming., 1
steal, 1
detecting,, 1
pay, 3
theft., 1
Sound, 1
flourish., 1
Trumpets, 1
Kettledrums., 1
Danish, 5
march., 1
attendant,, 1
Guard, 1
carrying, 1
torches., 1
idle., 1
fares, 2
Excellent,, 1
faith;, 1
chameleon's, 1
dish., 1
eat, 5
promise-cramm'd., 1
capons, 1
answer,, 2
mine., 2
now., 4
university,, 1
accounted, 1
actor., 1
enact?, 1
enact, 1
Caesar;, 1
kill'd, 4
Capitol;, 1
Brutus, 1
brute, 1
kill, 4
capital, 2
calf, 1
patience., 1
mother., 9
Here's, 6
metal, 1
attractive., 1
King], 1
lap?, 2
[Sits, 1
Ophelia's, 1
feet.], 1
country, 1
matters?, 1
nothing,, 2
maids', 1
legs., 1
Nothing., 1
merry,, 1
I?, 1
jig-maker!, 1
merry?, 1
cheerfully, 2
's, 1
hours., 1
months,, 1
suit, 1
sables., 1
die, 3
ago,, 1
forgotten, 1
yet?, 1
outlive, 1
half, 3
year., 3
by'r, 1
build, 1
churches, 1
hobby-horse,, 1
'For, 1
hobby-horse, 1
forgot!', 1
Hautboys, 1
enters., 1
lovingly;, 1
embracing, 1
kneels,, 1
protestation, 1
up,, 2
declines, 1
neck., 1
lays, 1
bank, 1
flowers., 1
She,, 1
asleep,, 1
leaves, 3
Anon, 1
fellow,, 1
kisses, 2
pours, 1
poison, 6
sleeper's, 1
returns,, 1
action., 1
Poisoner, 2
Mutes,, 1
condole, 1
carried, 1
wooes, 1
gifts;, 1
harsh, 2
unwilling, 1
accepts, 1
miching, 1
malhecho;, 1
mischief., 1
Belike, 1
imports, 4
Prologue., 1
fellow., 2
counsel;, 1
they'll, 1
meant?, 1
asham'd, 1
he'll, 1
shame, 5
means., 1
naught,, 1
naught!, 1
Pro., 1
stooping, 1
clemency,, 1
beg, 5
patiently., 1
[Exit.], 2
prologue,, 1
posy, 1
ring?, 1
woman's, 1
[two, 1
as], 1
Full, 1
thirty, 3
Phoebus', 1
cart, 1
wash, 2
Tellus', 1
orbed, 1
ground,, 2
dozed, 1
moons, 1
borrowed, 1
sheen, 1
twelve, 2
thirties, 1
been,, 1
hearts,, 1
Hymen, 1
Unite, 1
comutual, 1
sacred, 1
bands., 1
journeys, 1
moon, 1
done!, 1
me!, 4
late,, 1
distrust, 1
Yet,, 1
distrust,, 1
Discomfort, 1
must;, 1
women's, 1
quantity,, 1
aught,, 1
extremity., 1
know;, 2
siz'd,, 1
great,, 2
littlest, 1
doubts, 1
fear;, 1
fears, 2
shortly, 4
operant, 1
powers, 2
functions, 1
do., 2
behind,, 1
Honour'd,, 1
belov'd,, 1
haply, 2
husband, 6
thou-, 1
confound, 1
rest!, 2
breast., 1
accurst!, 1
None, 2
wed, 1
killed, 1
Wormwood,, 1
wormwood!, 1
instances, 1
respects, 1
bed., 3
determine, 1
break., 1
Purpose, 1
birth,, 1
validity;, 1
unripe,, 1
sticks, 1
tree,, 1
fill, 1
unshaken, 1
mellow, 1
debt., 1
propose,, 1
ending,, 1
lose., 1
enactures, 1
destroy., 1
revels,, 1
lament;, 1
Grief, 1
joys,, 1
grieves,, 1
slender, 1
accident., 2
aye,, 1
fortunes, 2
change;, 1
prove,, 1
fortune,, 3
favourite, 1
flies,, 1
advanc'd, 1
enemies;, 1
tend,, 2
want, 2
hollow, 1
try,, 1
Directly, 1
seasons, 1
enemy., 2
orderly, 1
begun,, 1
wills, 1
contrary, 1
run, 1
devices, 1
overthrown;, 1
ours,, 2
ends, 1
own., 2
wed;, 1
lord, 3
food,, 1
light,, 1
Sport, 1
repose, 1
desperation, 1
trust, 2
anchor's, 1
scope,, 1
Each, 3
opposite, 1
blanks, 1
destroy,, 1
hence, 3
lasting, 1
strife,, 1
If,, 1
widow,, 1
wife!, 1
deeply, 1
sworn., 1
Sweet,, 1
dull,, 1
beguile, 1
Sleep, 1
rock, 1
[He], 1
mischance, 2
twain!, 1
play?, 2
protest, 1
methinks., 1
she'll, 2
argument?, 1
in't?, 2
no!, 2
jest,, 2
jest;, 1
world., 2
Mousetrap.', 1
how?, 1
Tropically., 1
Vienna., 1
Gonzago, 1
duke's, 1
name;, 1
wife,, 2
Baptista., 1
anon., 1
knavish, 2
work;, 2
Majesty,, 2
souls,, 2
touches, 1
gall'd, 1
jade, 1
winch;, 1
withers, 1
unwrung., 1
Lucianus., 1
Lucianus,, 1
chorus,, 1
interpret, 1
puppets, 1
dallying., 1
keen,, 1
keen., 1
cost, 2
groaning, 1
edge., 1
better,, 1
worse., 1
husbands.-, 1
Begin,, 1
murtherer., 1
Pox,, 1
damnable, 1
faces,, 1
begin!, 1
croaking, 1
raven, 1
bellow, 1
Luc., 1
Thoughts, 2
apt,, 1
drugs, 1
agreeing;, 1
Confederate, 1
season,, 1
creature, 2
seeing;, 1
mixture, 1
rank,, 2
midnight, 1
weeds, 3
collected,, 1
Hecate's, 1
ban, 1
blasted,, 1
infected,, 1
magic, 1
dire, 1
usurp, 1
immediately., 1
Pours, 1
poisons, 1
for's, 2
estate., 2
name's, 1
Gonzago., 1
story, 1
extant,, 1
written, 1
Italian., 1
murtherer, 2
gets, 1
Gonzago's, 1
wife., 1
rises., 1
frighted, 1
fire?, 1
light!, 1
Away!, 2
Lights,, 1
lights,, 1
lights!, 1
strucken, 1
deer, 1
weep,, 1
hart, 1
ungalled, 1
sleep:, 1
runs, 2
forest, 1
feathers-, 1
Turk, 1
me-with, 1
Provincial, 1
roses, 1
raz'd, 1
shoes,, 1
get, 4
fellowship, 1
players,, 1
sir?, 5
Half, 1
share., 1
Damon, 1
dear,, 1
realm, 1
dismantled, 1
Jove, 2
himself;, 3
reigns, 1
very,, 1
very-, 1
pajock., 1
rhym'd., 1
ghost's, 1
pound!, 1
Didst, 1
perceive?, 1
poisoning?, 1
Aha!, 1
music!, 2
recorders!, 2
belike, 1
perdy., 1
history., 1
sir-, 1
him?, 1
retirement,, 1
marvellous, 1
distemper'd., 1
drink,, 5
choler., 2
richer, 1
signify, 2
doctor;, 1
purgation, 1
plunge, 1
wildly, 2
affair., 2
tame,, 2
pronounce., 1
courtesy, 1
breed., 1
commandment;, 1
pardon, 4
cannot., 3
answer;, 1
wit's, 1
diseas'd., 1
command;, 2
rather,, 2
say-, 1
says:, 1
behaviour, 1
amazement, 2
admiration., 1
wonderful, 1
stonish, 1
mother!, 4
sequel, 1
heels, 3
admiration?, 1
Impart., 1
closet, 2
trade, 2
us?, 1
pickers, 1
stealers!, 1
distemper?, 1
surely, 1
bar, 1
door, 2
deny, 2
griefs, 1
friend., 1
advancement., 1
succession, 1
Denmark?, 2
'while, 1
grass, 1
grows'-, 1
proverb, 1
musty., 1
recorders., 1
withdraw, 1
you-, 2
toil?, 1
bold,, 1
unmannerly., 1
pipe?, 2
easy, 1
lying., 1
Govern, 1
ventages, 1
thumbs,, 1
eloquent, 1
stops., 1
utt'rance, 1
harmony., 1
skill., 1
stops;, 1
pluck, 2
mystery;, 1
lowest, 1
compass;, 1
music,, 1
easier, 1
Call, 1
instrument, 2
fret, 1
bless, 3
yonder, 2
cloud, 1
camel?, 1
camel, 1
Methinks, 1
weasel., 2
back'd, 1
whale., 2
by-and-by.-, 1
bent.-, 1
by-and-by., 2
'By-and-by', 1
easily, 1
said.-, 1
Hamlet.], 2
witching, 1
churchyards, 1
yawn,, 1
breathes, 1
Contagion, 1
quake, 1
Soft!, 2
Nero, 1
firm, 1
bosom., 1
cruel,, 2
unnatural;, 1
daggers, 2
hypocrites-, 1
somever, 1
shent,, 1
seals, 1
consent!, 1
safe, 2
range., 1
prepare, 2
forthwith, 1
dispatch,, 1
along, 1
estate, 1
endure, 1
Hazard, 1
hourly, 1
lunacies., 1
provide., 1
religious, 1
bodies, 3
single, 2
peculiar, 1
strength, 1
noyance;, 1
weal, 1
rests, 1
many., 1
cesse, 1
Dies, 2
alone,, 1
gulf, 1
massy, 1
Fix'd, 1
highest, 1
mount,, 1
huge, 1
lesser, 1
mortis'd, 1
adjoin'd;, 1
small, 1
annexment,, 1
consequence,, 1
Attends, 1
boist'rous, 1
ruin., 1
sigh,, 2
groan., 1
Arm, 1
th',, 1
speedy, 1
voyage;, 1
fetters, 1
free-footed., 1
Gentlemen., 2
closet., 2
Behind, 2
convey, 1
process., 1
tax, 1
home;, 1
wisely, 1
partial,, 1
o'erhear, 1
vantage., 1
liege., 1
smells, 1
heaven;, 2
primal, 1
eldest, 1
curse, 1
upon't,, 1
murther!, 2
sharp, 1
stronger, 4
defeats, 1
intent,, 1
bound,, 1
pause, 1
begin,, 2
neglect., 1
thicker, 1
rain, 1
heavens, 1
snow?, 1
Whereto, 1
serves, 2
confront, 1
offence?, 2
prayer, 2
twofold, 1
force,, 1
forestalled, 1
fall,, 2
pardon'd, 2
down?, 1
past., 1
serve, 2
turn?, 1
'Forgive, 1
murther'?, 1
possess'd, 1
effects, 1
murther-, 1
ambition,, 1
retain, 1
corrupted, 1
Offence's, 1
gilded, 1
shove, 1
justice,, 1
prize, 1
Buys, 1
law;, 1
above., 1
shuffling;, 1
compell'd,, 1
teeth, 1
forehead, 2
faults,, 1
evidence., 1
rests?, 1
Try, 1
repentance, 1
can., 1
repent?, 1
wretched, 1
state!, 1
death!, 1
limed, 1
struggling, 1
engag'd!, 1
Help,, 2
angels!, 1
assay., 1
Bow,, 1
stubborn, 1
knees;, 1
strings, 1
soft, 2
sinews, 1
new-born, 1
babe!, 1
kneels., 1
pat,, 1
praying;, 1
do't., 3
reveng'd., 1
scann'd., 1
kills, 3
sole, 1
hire, 1
salary,, 1
revenge!, 2
grossly,, 1
bread,, 1
broad, 2
blown,, 1
flush, 1
May;, 1
audit, 1
stands,, 1
knows, 2
reveng'd,, 1
seasoned, 1
passage?, 1
No., 2
Up,, 1
hent., 1
drunk, 1
asleep;, 1
rage;, 1
pleasure, 2
bed;, 2
salvation, 1
in't-, 1
trip, 1
kick, 1
whereto, 2
goes., 1
stays., 1
physic, 1
prolongs, 1
sickly, 2
days., 1
[rises], 1
below., 1
Words, 1
Queen's, 1
home, 2
Tell, 4
pranks, 1
with,, 1
Grace, 2
screen'd, 1
Much, 1
heat, 1
here., 1
Mother,, 4
Withdraw;, 1
[Polonius, 1
hides, 1
arras.], 1
forgot, 2
rood,, 1
so!, 2
(would, 1
so!), 1
budge, 1
inmost, 1
help,, 4
[behind], 2
help!, 1
[draws], 1
rat?, 1
Dead, 1
ducat,, 1
[Makes, 1
and], 2
slain!, 1
done?, 2
rash, 1
bloody, 5
deed-, 1
bad,, 1
king?, 2
[Lifts, 1
sees, 2
rash,, 2
intruding, 1
fool,, 1
farewell!, 1
better., 1
fortune., 2
find'st, 1
busy, 1
danger., 1
wringing, 1
hinds., 1
wring, 1
penetrable, 1
stuff;, 1
braz'd, 1
bulwark, 1
sense., 3
dar'st, 1
wag, 1
noise, 7
rude, 2
blurs, 1
blush, 1
modesty;, 1
Calls, 1
hypocrite;, 1
innocent, 1
blister, 1
there;, 2
dicers', 1
oaths., 1
contraction, 1
plucks, 1
religion, 1
rhapsody, 1
words!, 1
Heaven's, 1
glow;, 1
solidity, 1
compound, 1
tristful, 1
doom,, 1
thought-sick, 1
Ay, 2
roars, 1
loud, 2
thunders, 1
index?, 1
th's, 1
picture,, 1
counterfeit, 1
presentment, 1
brothers., 1
seated, 1
brow;, 1
Hyperion's, 1
curls;, 1
front, 1
Mars,, 1
threaten, 1
herald, 1
Mercury, 1
New, 1
lighted, 1
heaven-kissing, 1
hill:, 1
combination, 1
seal, 1
assurance, 2
husband., 1
follows., 1
husband,, 1
mildew'd, 1
Blasting, 1
eyes?, 1
mountain, 3
feed,, 1
batten, 1
moor?, 1
Ha!, 1
love;, 1
heyday, 1
it's, 1
humble,, 1
waits, 1
judgment;, 1
step, 2
Sense, 1
Else, 1
motion;, 1
sense, 7
apoplex'd;, 1
err,, 1
ecstacy, 1
ne'er, 2
thrall'd, 1
reserv'd, 1
difference., 1
was't, 1
cozen'd, 1
hoodman-blind?, 1
Eyes, 1
feeling,, 1
feeling, 2
Ears, 1
smelling, 1
sans, 1
mope., 1
blush?, 1
mutine, 1
matron's, 1
melt, 1
Proclaim, 1
compulsive, 1
ardour, 1
charge,, 3
frost, 1
actively, 1
burn,, 1
panders, 1
turn'st, 1
grained, 1
spots, 1
tinct., 1
enseamed, 1
Stew'd, 1
corruption,, 2
honeying, 1
making, 2
Over, 2
nasty, 1
sty!, 1
twentieth, 1
tithe, 1
precedent, 2
vice, 3
kings;, 1
cutpurse, 1
rule,, 1
shelf, 1
precious, 2
stole, 2
pocket!, 1
nightgown., 1
shreds, 1
patches!-, 1
Save, 2
hover, 1
wings,, 1
guards!, 1
figure?, 1
mad!, 1
chide,, 1
laps'd, 1
important, 1
acting, 1
command?, 1
say!, 1
forget., 1
whet, 1
blunted, 1
sits., 1
fighting, 2
Conceit, 2
weakest, 1
strongest, 1
works., 1
lady?, 2
vacancy,, 1
encorporal, 1
discourse?, 1
Forth, 1
peep;, 1
soldiers, 2
alarm,, 1
bedded, 1
hairs,, 1
excrements,, 1
Start, 1
end., 4
beat, 1
flame, 2
distemper, 1
Sprinkle, 1
cool, 1
patience!, 1
look?, 1
glares!, 1
conjoin'd,, 1
preaching, 1
stones,, 1
capable.-, 1
Lest, 1
convert, 1
stern, 1
effects., 1
colour-, 1
Nothing, 3
there!, 1
steals, 1
liv'd!, 1
portal!, 1
coinage, 1
brain., 1
bodiless, 1
creation, 1
Ecstasy?, 1
pulse, 1
temperately, 1
healthful, 1
utt'red., 1
test,, 1
reword;, 1
gambol, 1
from., 1
Lay, 2
flattering, 1
unction, 2
trespass, 1
speaks., 1
skin, 1
film, 1
ulcerous, 1
Whiles, 1
mining, 1
within,, 1
Infects, 1
unseen., 1
Confess, 1
Repent, 1
past;, 1
come;, 1
spread, 2
compost, 1
ranker., 1
Forgive, 1
virtue;, 1
fatness, 1
pursy, 1
beg-, 1
curb, 1
woo, 1
cleft, 1
twain., 1
worser, 1
purer, 1
half,, 1
night-, 1
uncle's, 1
Assume, 1
monster,, 1
custom,, 1
habits, 1
evil,, 1
likewise, 1
frock, 1
aptly, 1
Refrain, 1
easiness, 1
next, 3
abstinence;, 1
easy;, 1
[master], 1
devil,, 1
potency., 1
night;, 1
desirous, 1
blest,, 1
repent;, 1
punish, 1
scourge, 2
minister., 1
kind;, 1
begins,, 1
worse, 1
behind., 1
lady., 1
do:, 1
bloat, 1
Pinch, 1
wanton, 2
cheek;, 1
mouse;, 1
pair, 2
reechy, 1
kisses,, 1
paddling, 1
neck, 2
fingers,, 1
ravel, 1
essentially, 1
craft., 1
'Twere, 4
sober,, 1
wise,, 1
paddock,, 1
bat,, 1
gib, 1
concernings, 1
hide?, 1
despite, 1
secrecy,, 1
Unpeg, 1
basket, 2
house's, 1
top,, 1
birds, 1
fly,, 1
famous, 1
ape,, 2
conclusions,, 1
creep, 1
assur'd,, 1
England;, 2
Alack,, 3
forgot!, 1
concluded, 1
seal'd;, 1
schoolfellows,, 1
Whom, 1
adders, 1
fang'd,, 1
mandate;, 1
marshal, 1
knavery., 1
enginer, 1
Hoist, 1
petar;, 1
't, 1
delve, 1
yard, 1
mines, 1
blow, 2
line, 1
crafts, 1
directly, 1
meet., 4
packing., 1
lug, 1
guts, 2
neighbour, 1
room.-, 1
night.-, 1
counsellor, 1
secret,, 1
grave,, 1
peating, 1
Then], 1
tugging, 1
sighs., 1
heaves, 1
translate;, 1
son?, 1
Bestow, 1
while., 1
Guildenstern.], 1
to-night!, 1
Gertrude?, 1
contend, 1
mightier., 1
stir,, 1
Whips, 1
rapier,, 1
'A, 5
rat,, 1
rat!', 1
brainish, 1
unseen, 1
deed!, 1
liberty, 1
threats, 1
answer'd?, 1
laid, 6
providence, 2
Should, 4
short,, 1
restrain'd,, 1
haunt, 1
owner, 1
disease,, 1
divulging,, 1
gone?, 1
apart, 1
kill'd;, 1
ore, 1
Among, 1
mineral, 1
metals, 1
Shows, 1
pure., 1
weeps, 1
done., 4
mountains, 1
ship, 1
hence;, 1
skill, 2
excuse., 1
Ho,, 2
Guildenstern!, 2
both,, 1
aid., 1
slain,, 1
dragg'd, 1
out;, 1
chapel., 2
[Rosencrantz, 1
Guildenstern]., 1
untimely, 1
[So, 1
slander-], 1
diameter,, 1
level, 2
blank,, 1
Transports, 1
poisoned, 1
shot-, 1
miss, 1
hit, 2
woundless, 1
air.-, 1
discord, 1
dismay., 1
passage, 2
Safely, 1
stow'd., 1
noise?, 1
body?, 1
Compounded, 1
dust,, 1
kin., 1
'tis,, 1
what?, 1
counsel,, 1
Besides,, 1
demanded, 1
sponge,, 3
replication, 1
soaks, 1
countenance,, 1
rewards,, 1
authorities., 1
officers, 1
corner, 1
jaw;, 1
mouth'd,, 1
Swallowed., 1
glean'd,, 1
squeezing, 1
dry, 2
sleeps, 2
thing-, 1
Hide, 1
fox,, 1
loose!, 1
lov'd, 4
multitude,, 1
judgment,, 1
eyes;, 2
offender's, 1
offence., 1
sending, 1
Deliberate, 1
Diseases, 1
appliance, 1
reliev'd,, 1
befall'n?, 1
bestow'd,, 1
Without,, 1
guarded,, 1
pleasure., 2
where's, 1
supper., 1
supper?, 1
Where?, 1
eats,, 1
eaten., 1
convocation, 1
politic, 1
worms, 1
worm, 2
emperor, 1
diet., 1
maggots., 1
lean, 1
beggar, 1
service-, 1
dishes,, 1
table., 2
alas!, 1
fish, 2
worm., 1
progress, 1
beggar., 1
Send, 1
thither, 2
messenger, 1
nose, 1
stair,, 1
Attendants.], 2
deed,, 1
especial, 1
safety,-, 1
dearly, 1
grieve, 1
done,-, 1
quickness., 1
bark, 1
ready, 1
associates, 1
everything, 2
bent, 1
England., 3
England?, 2
Good., 1
knew'st, 1
purposes., 1
cherub, 1
England!, 2
Father, 1
wife, 1
flesh;, 1
foot;, 1
aboard., 1
Delay, 1
leans, 1
England,, 3
hold'st, 1
aught,-, 1
thereof, 1
cicatrice, 1
raw, 1
red, 1
awe, 2
Pays, 1
homage, 1
us,-, 1
mayst, 1
process,, 1
congruing, 1
effect,, 2
hectic, 1
rages,, 1
cure, 1
Howe'er, 1
haps,, 1
joys, 1
begun., 1
Near, 1
Army, 1
For., 2
Captain,, 1
greet, 1
license, 1
Craves, 1
conveyance, 1
promis'd, 2
kingdom., 2
rendezvous., 1
eye;, 1
Capt., 7
softly, 1
Captain]., 1
[Guildenstern,], 1
these?, 1
purpos'd,, 1
Poland., 1
commands, 1
Fortinbras., 3
Poland,, 2
frontier?, 1
Truly, 2
addition,, 1
gain, 2
patch, 2
ground, 2
name., 1
ducats,, 1
five,, 1
yield, 2
Pole, 1
ranker, 1
rate,, 1
sold, 1
fee., 1
Polack, 2
garrison'd., 1
souls, 1
twenty, 2
debate, 1
straw., 1
imposthume, 1
wealth, 1
peace,, 1
breaks,, 1
dies.-, 1
Will't, 1
before., 1
occasions, 1
spur, 1
market, 1
feed?, 1
Sure, 1
large, 1
discourse,, 1
Looking, 1
after,, 1
capability, 1
godlike, 1
fust, 1
unus'd., 1
Bestial, 1
oblivion,, 1
craven, 1
scruple, 1
precisely, 1
event,-, 1
quarter'd,, 1
coward,-, 1
thing's, 1
do,', 1
strength,, 1
Examples, 1
exhort, 1
Witness, 1
army, 1
mass, 1
Led, 1
delicate, 2
divine, 1
puff'd,, 1
mouths, 1
invisible, 1
event,, 1
Exposing, 1
unsure, 1
dare,, 1
eggshell., 1
Rightly, 1
argument,, 1
greatly, 1
quarrel, 1
straw, 1
honour's, 1
stake., 1
klll'd,, 1
stain'd,, 1
Excitements, 1
imminent, 1
fantasy, 1
trick, 2
fame, 2
beds,, 1
fight, 2
plot, 1
numbers, 1
tomb, 1
continent, 2
slain?, 1
forth,, 1
bloody,, 1
worth!, 1
Gentleman., 1
Gent., 2
importunate,, 1
distract., 1
mood, 1
pitied., 1
tricks, 1
hems,, 1
beats, 1
Spurns, 1
enviously, 1
straws;, 1
doubt,, 1
unshaped, 1
hearers, 1
collection;, 1
aim, 1
botch, 1
thoughts;, 1
Which,, 1
winks, 1
nods, 1
gestures, 1
Indeed, 1
unhappily., 1
spoken, 1
with;, 1
strew, 1
Dangerous, 1
conjectures, 1
ill-breeding, 1
minds., 1
Gentleman.], 1
sin's, 1
is), 1
Prologue, 1
amiss., 2
artless, 1
jealousy, 1
spills, 1
fearing, 1
spilt., 1
Ophelia, 2
distracted., 1
beauteous, 1
(sings), 4
true-love, 2
one?, 1
cockle, 1
bat, 1
and', 1
staff, 1
sandal, 1
shoon., 1
song?, 1
mark., 3
(Sings), 5
gone;, 1
grass-green, 1
turf,, 1
stone., 1
Ophelia-, 1
White, 1
shroud, 1
snow-, 1
Larded, 2
flowers;, 1
bewept, 1
showers., 1
pretty, 1
dild, 1
owl, 1
baker's, 1
Lord,, 2
are,, 1
table!, 1
this;, 1
ask,, 1
this:, 1
To-morrow, 2
Valentine's, 1
bedtime,, 1
window,, 1
Valentine., 1
donn'd, 1
clo'es, 1
dupp'd, 1
chamber, 1
door,, 1
maid,, 3
departed, 1
Pretty, 1
Ophelia!, 2
la,, 1
[Sings], 3
Gis, 1
Charity,, 1
fie, 1
Young, 3
do't, 2
